Code,Country,Year,CO2_Emissions,GDP,Ag_perc_GDP,Agri_GDP,Population,Total_Land_sq_km,Ag_perc_land,Agri_Land_sq_km,Total_Crop_Yield_t_ha,Total_Pesticides,Quartile,Z-Score,Is-Outlier
SWZ,Eswatini,2008,629.999995231628,8349735400.0,0.09999454,834927950.4447161,1098098,17200.0,71.1046511627907,1223000.0,355.53839785,199.04,Q1,-0.4891880327075328,False
SWZ,Eswatini,2009,699.999988079071,8878895000.0,0.09250386000000001,821332060.0347,1105157,17200.0,71.1627906976744,1223999.9999999995,354.82659726,185.24,Q1,-0.4654008204040599,False
SWZ,Eswatini,2010,649.999976158142,9329507000.0,0.10156212999999999,947524602.7699099,1111650,17200.0,70.9908895348837,1221043.2999999998,356.89419646000005,484.4,Q1,-0.4823916921221669,False
SWZ,Eswatini,2011,660.000026226044,9450107000.0,0.09719884000000001,918539438.2758801,1117845,17200.0,70.9883720930233,1221000.0000000007,359.40178666,587.21,Q1,-0.47899350157479126,False
SWZ,Eswatini,2012,680.000007152557,9784430000.0,0.10203336,998338268.5848,1123869,17200.0,70.9302325581395,1219999.9999999993,361.29439030000003,581.59,Q1,-0.47219716098942577,False
SWZ,Eswatini,2013,750.0,9691054000.0,0.1011581,980328609.6374,1129999,17200.0,70.8573546511628,1218746.5,359.67119792999995,462.22,Q1,-0.44840994868595285,False
SWZ,Eswatini,2014,750.0,9637799000.0,0.09234249,889978357.77951,1136305,17200.0,70.6976744186046,1215999.9999999993,359.51508261500004,522.75,Q1,-0.44840994868595285,False
SWZ,Eswatini,2015,769.999980926514,9641133000.0,0.09354310999999998,901861564.7436298,1142823,17200.0,70.4651162790698,1212000.0000000007,358.564298644,582.07,Q1,-0.4416136081005869,False
SWZ,Eswatini,2016,839.999973773956,9565666000.0,0.08959863,857070568.63758,1149516,17200.0,70.2325581395349,1208000.0000000002,358.19158637000004,680.43,Q1,-0.41782639579711445,False
SWZ,Eswatini,2017,889.999985694885,9338057000.0,0.08427762,786989219.3843399,1158197,17200.0,70.0,1204000.0,357.25829813,863.44,Q1,-0.4008355240790073,False
SWZ,Eswatini,2018,910.000026226044,9804421000.0,0.0851876,835215094.3796,1168931,17200.0,69.8255813953488,1200999.9999999995,356.73958801000003,1039.6,Q1,-0.39403916323894866,False
SWZ,Eswatini,2019,959.999978542328,8987358000.0,0.08597801000000001,772715155.99758,1179885,17200.0,69.593023255814,1197000.000000001,355.636684715,1148.16,Q1,-0.37704831177553444,False
FJI,Fiji,1990,690.0,5058063400.0,0.17957933,908323636.469522,773326,18270.0,22.4411603721949,410000.0000000008,338.41179427,152.96,Q1,-0.46879898988655505,False
FJI,Fiji,1991,680.0,4702452700.0,0.18256703999999999,858512870.1790079,779666,18270.0,23.2074438970991,424000.0000000006,328.335595476,703.55,Q1,-0.47219716341998874,False
FJI,Fiji,1992,720.0,4836323300.0,0.17575985,850031457.759505,785350,18270.0,22.8899835796388,418200.0000000009,314.089191164,139.76,Q1,-0.4586044692862539,False
FJI,Fiji,1993,700.0,4854123000.0,0.17012259,825795976.9385699,790379,18270.0,22.5725232621784,412399.99999999936,347.10299008,164.94,Q1,-0.46540081635312136,False
FJI,Fiji,1994,700.0,5093614000.0,0.17918289999999998,912688528.0005999,794780,18270.0,22.2550629447181,406599.9999999997,372.967092735,190.13,Q1,-0.46540081635312136,False
FJI,Fiji,1995,710.0,4988999000.0,0.17174961,856858632.54039,798751,18270.0,21.9376026272578,400800.0,394.98239316999997,215.32,Q1,-0.46200264281968767,False
FJI,Fiji,1996,770.0,5209198600.0,0.17307176999999999,901565221.9835219,803789,18270.0,21.6201423097975,395000.00000000035,401.351296497,240.5,Q1,-0.4416136016190854,False
FJI,Fiji,1997,750.0,5061172700.0,0.1481641,749884098.0400699,812145,18270.0,21.3026819923372,389200.00000000064,371.629686746,265.69,Q1,-0.44840994868595285,False
FJI,Fiji,1998,730.0,4952208000.0,0.14370528,711658437.25824,822258,18270.0,20.9852216748768,383399.9999999991,386.002288055,290.87,Q1,-0.45520629575282023,False
FJI,Fiji,1999,750.0,5313349600.0,0.16404918999999998,871650698.066824,831835,18270.0,20.6677613574165,377599.9999999994,418.751295198,316.06,Q1,-0.44840994868595285,False
FJI,Fiji,2000,810.0,5429415000.0,0.14987543,813735907.77345,840913,18270.0,20.3503010399562,371799.99999999977,417.7339919,341.25,Q1,-0.4280209074853506,False
FJI,Fiji,2001,1040.0,5394968000.0,0.13012813,702037097.24984,849606,18270.0,20.0328407224959,366000.0000000001,387.14339638,366.43,Q1,-0.34986291621637544,False
FJI,Fiji,2002,879.999995231628,5335073000.0,0.1331091,710146765.4643,858057,18270.0,19.7153804050356,360200.0000000004,392.935495037,391.62,Q1,-0.40423369437169027,False
FJI,Fiji,2003,1049.99995231628,4994023400.0,0.12514354,624969767.118836,866298,18270.0,19.3979200875753,354400.00000000076,381.6025906,416.81,Q1,-0.34646475888669725,False
FJI,Fiji,2004,1470.00002861023,4979271700.0,0.12349895999999999,614934876.507432,874366,18270.0,19.0804597701149,348599.9999999992,375.92659623000003,441.99,Q1,-0.20374144455647364,False
FJI,Fiji,2005,1289.99996185303,4881705500.0,0.12074331,589433280.515205,882384,18270.0,18.7629994526546,342799.99999999953,370.11419478,467.18,Q1,-0.26490859084353524,False
FJI,Fiji,2006,1379.99999523163,5494778400.0,0.12372657000000001,679850084.342088,890370,18270.0,18.4455391351943,336999.9999999998,380.1678928,492.36,Q1,-0.23432501770000444,False
FJI,Fiji,2007,1259.99999046326,5642850000.0,0.11882910000000001,670534786.9350001,897843,18270.0,18.128078817734,331200.0000000002,346.314396958,517.55,Q1,-0.27510310172158375,False
FJI,Fiji,2008,970.000028610229,6197549600.0,0.10697495,662982558.58252,903403,18270.0,17.8106185002737,325400.0000000005,336.38649329699996,542.74,Q1,-0.37365012122815905,False
FJI,Fiji,2009,970.000028610229,6730686000.0,0.10088445,679021555.2327,907247,18270.0,17.504105090312,319800.00000000023,365.27778946,709.7,Q1,-0.37365012122815905,False
FJI,Fiji,2010,1159.9999666214,7454625300.0,0.09381897,699385267.381941,910426,18270.0,17.4657909140668,319100.00000000047,354.31539311999995,689.97,Q1,-0.3090848451577985,False
FJI,Fiji,2011,1110.00001430511,7937404000.0,0.09217715,731647279.1186,912991,18270.0,17.4274767378216,318400.00000000064,369.03639429,710.1,Q1,-0.32607569662121494,False
FJI,Fiji,2012,1029.99997138977,8455010000.0,0.09675777999999999,818087997.4777999,914919,18270.0,17.3891625615764,317700.0000000008,339.22959189,805.54,Q1,-0.3532610994720618,False
FJI,Fiji,2013,1129.99999523163,9316206000.0,0.10113106999999999,942157881.1204199,916358,18270.0,17.3508483853311,316999.99999999924,369.043894175,769.07,Q1,-0.319279356035847,False
FJI,Fiji,2014,1289.99996185303,10700678000.0,0.08098523,866596868.9859401,917589,18270.0,17.3125342090859,316299.9999999994,403.69709257,1013.12,Q1,-0.26490859084353524,False
FJI,Fiji,2015,1379.99999523163,11269542000.0,0.07871623999999999,887095972.76208,918583,18270.0,17.2742200328407,315599.9999999996,488.69709546999997,515.81,Q1,-0.23432501770000444,False
FJI,Fiji,2016,1519.99998092651,11108884000.0,0.10664333,1184688382.34372,919167,18270.0,17.2359058565955,314899.9999999998,507.72179388999996,813.85,Q1,-0.1867505930930606,False
FJI,Fiji,2017,1649.99997615814,11404213000.0,0.10531828000000001,1201072097.9136403,918762,18270.0,17.1975916803503,314200.0,514.13649658,721.33,Q1,-0.14257433877879735,False
FJI,Fiji,2018,1629.99999523163,12426918000.0,0.10906565,1355349889.1667,917184,18270.0,17.1592775041051,313500.0000000002,515.9821935,1233.15,Q1,-0.14937067936416187,False
FJI,Fiji,2019,1629.99999523163,12240178000.0,0.1129116,1382058082.2648,914904,18270.0,17.1209633278599,312800.0000000004,534.412995946,618.92,Q1,-0.14937067936416187,False
GAB,Gabon,1990,4100.0,11321398000.0,0.073244476,829229864.097448,983740,257670.0,7.78274537198743,2005380.0000000012,428.31349765999994,195.58,Q1,0.6899781850143375,False
GAB,Gabon,1991,4560.0,11818054000.0,0.076236663,900969000.113802,1010820,257670.0,7.80665968098731,2011542.0000000002,433.11539887600003,206.88,Q1,0.8462941675522878,False
GAB,Gabon,1992,4530.0,11240929000.0,0.08251388999999999,927532779.0038099,1038389,257670.0,7.83057398998719,2017703.9999999993,429.25729692,234.73,Q1,0.8360996469519868,False
GAB,Gabon,1993,4650.0,11375608000.0,0.08484230999999999,965132860.3744799,1066405,257670.0,7.85448829898708,2023866.000000001,448.50859081,282.61,Q1,0.8768777293531912,False
GAB,Gabon,1994,4620.0,10361548000.0,0.09086015,941451805.5122,1094724,257670.0,7.87840260798696,2030028.0,451.78089883999996,328.92,Q1,0.8666832087528901,False
GAB,Gabon,1995,5210.0,11603245000.0,0.08031674000000001,931934811.8213001,1123212,257670.0,7.90231691698684,2036189.999999999,451.966297194,368.44,Q1,1.0671754472254786,False
GAB,Gabon,1996,5810.0,13082914000.0,0.070928316,927949058.392824,1152018,257670.0,7.92623122598673,2042352.0000000007,447.38079882999995,398.61,Q1,1.2710658592315007,False
GAB,Gabon,1997,5560.0,11445002000.0,0.072175226,826045605.920452,1181445,257670.0,7.95014553498661,2048513.9999999998,447.05999806,416.16,Q1,1.186111520895658,False
GAB,Gabon,1998,6390.0,9897519000.0,0.07020794000000001,694884420.1008601,1211743,257670.0,7.97405984398649,2054675.9999999988,449.61309678,390.75,Q1,1.4681599241706556,False
GAB,Gabon,1999,6030.0,11703852000.0,0.07293626,853635192.47352,1243025,257670.0,7.99797415298638,2060838.0000000005,445.92299826999994,368.51,Q1,1.3458256769670423,False
GAB,Gabon,2000,6080.0,14044300000.0,0.062136245,872660065.6535,1275578,257670.0,8.02188846198626,2066999.9999999995,454.91519225,349.48,Q1,1.3628165446342106,False
GAB,Gabon,2001,6230.0,12784919000.0,0.06143932999999999,785496857.4642699,1309592,257670.0,8.0415221019133,2072059.0,458.66539716000005,330.0,Q1,1.4137891476357163,False
GAB,Gabon,2002,5960.00003814697,13463040000.0,0.057438617,773298398.21568,1345141,257670.0,8.06115574184034,2077118.0000000002,458.65859806,263.88,Q1,1.3220384751960086,False
GAB,Gabon,2003,6440.00005722046,15223070000.0,0.06004021,913996319.6446999,1382356,257670.0,8.08078938176738,2082177.0000000007,457.807592926,252.29,Q1,1.4851508112823293,False
GAB,Gabon,2004,6090.00015258789,18394626000.0,0.054672910000000005,1005687731.7816601,1421617,257670.0,8.10042302169442,2087236.0000000012,458.08299395,366.74,Q1,1.3662147700196572,False
GAB,Gabon,2005,6059.99994277954,25008798000.0,0.049846387,1246598223.512826,1463503,257670.0,8.12005666162145,2092294.9999999988,458.70649522,511.41,Q1,1.356020178122838,False
GAB,Gabon,2006,5440.00005722046,24117481000.0,0.04911200499999999,1184457847.459405,1508337,257670.0,8.13969030154849,2097353.999999999,460.49179947999994,592.43,Q1,1.145333457938959,False
GAB,Gabon,2007,4940.00005722046,25336895000.0,0.049578309999999993,1256160434.7474499,1556242,257670.0,8.15932394147553,2102412.9999999995,460.9898989499999,559.68,Q1,0.9754247812672738,False
GAB,Gabon,2008,5269.99998092651,30093885000.0,0.042298419999999996,1272923787.1616998,1607182,257670.0,8.17895758140257,2107472.0,461.19279619499997,522.02,Q1,1.0875644819445778,False
GAB,Gabon,2009,5199.99980926514,19096200000.0,0.050441700000000006,963244791.5400001,1661566,257670.0,8.19859122132961,2112531.0000000005,461.68529872500005,493.15,Q1,1.0637772088770296,False
GAB,Gabon,2010,5760.00022888184,22436446000.0,0.039144545,878264470.0870701,1719883,257670.0,8.21822486125665,2117590.000000001,463.4099919949999,485.69,Q1,1.2540750693423532,False
GAB,Gabon,2011,5780.00020980835,31495645000.0,0.034322898,1081021810.7792099,1781986,257670.0,8.26433810688089,2129471.999999999,464.2261955999999,485.69,Q1,1.2608714099277176,False
GAB,Gabon,2012,5599.99990463257,28639349000.0,0.033536978,960477217.3473221,1846893,257670.0,8.31045135250514,2141353.9999999995,463.40429862999997,485.69,Q1,1.1997041826218853,False
GAB,Gabon,2013,5789.99996185303,30098800000.0,0.033290806,1002013311.6328,1913061,257670.0,8.35656459812939,2153236.0,464.161796478,485.69,Q1,1.264269499201631,False
GAB,Gabon,2014,5960.00003814697,30332647000.0,0.036212048999999996,1098407299.463703,1978402,257670.0,8.35656459812939,2153236.0,465.44089726799996,485.69,Q1,1.3220384751960086,False
GAB,Gabon,2015,6119.99988555908,29648912000.0,0.04311629,1278351087.97648,2040990,257670.0,8.35656459812939,2153236.0,466.5630970699999,485.69,Q1,1.376409199878935,False
GAB,Gabon,2016,6420.00007629395,29613175000.0,0.049731370000000004,1472703762.79975,2100310,257670.0,8.35656459812939,2153236.0,466.95649306,485.69,Q1,1.4783544706969647,False
GAB,Gabon,2017,5329.99992370605,30507995000.0,0.052657647,1606479231.3877652,2156902,257670.0,8.35656459812939,2153236.0,467.36219350000005,485.69,Q1,1.107953503700675,False
GAB,Gabon,2018,5119.99988555908,32419529000.0,0.054359527,1762310262.0027828,2212320,257670.0,8.35656459812939,2153236.0,468.03309365700005,485.69,Q1,1.0365918465355648,False
GAB,Gabon,2019,5250.0,33658085000.0,0.05554431,1869515107.24635,2267710,257670.0,8.35656459812939,2153236.0,469.61469736,485.69,Q1,1.0807681413592134,False
GRD,Grenada,1990,110.0,531331420.0,0.08884795000000001,47207707.437589005,99974,340.0,38.2352941176471,13000.000000000015,321.11509743,143.75,Q1,-0.6658930548257098,False
GRD,Grenada,1991,120.0,550045300.0,0.08918703,49056906.672459,100807,340.0,35.2941176470588,11999.99999999999,324.96479700000003,138.6,Q1,-0.6624948812922761,False
GRD,Grenada,1992,170.0,654828100.0,0.077847643,50976824.155168295,101618,340.0,35.2941176470588,11999.99999999999,326.76349711,128.3,Q1,-0.6455040136251076,False
GRD,Grenada,1993,150.0,601926140.0,0.07432770699999999,44739789.76956098,102398,340.0,35.2941176470588,11999.99999999999,323.59589635,120.19,Q1,-0.652300360691975,False
GRD,Grenada,1994,160.0,650447550.0,0.07116571399999999,46289564.315300696,103151,340.0,35.2941176470588,11999.99999999999,321.60149535,131.66,Q1,-0.6489021871585413,False
GRD,Grenada,1995,170.0,679957400.0,0.071764646,48796902.1060804,103889,340.0,32.3529411764706,11000.000000000004,322.63339712999993,138.51,Q1,-0.6455040136251076,False
GRD,Grenada,1996,190.0,791840100.0,0.060008526,47517157.2286926,104598,340.0,32.3529411764706,11000.000000000004,319.29649701,131.62,Q1,-0.6387076665582402,False
GRD,Grenada,1997,200.0,755174340.0,0.055863523,42186699.11159982,105309,340.0,32.3529411764706,11000.000000000004,311.36069796999993,109.31,Q1,-0.6353094930248064,False
GRD,Grenada,1998,220.0,806872100.0,0.052258015000000005,42165534.304881506,106023,340.0,32.3529411764706,11000.000000000004,314.484695,91.83,Q1,-0.6285131459579391,False
GRD,Grenada,1999,220.0,819131300.0,0.053722405,44005703.4467765,106743,340.0,35.2941176470588,11999.99999999999,304.79769539,95.76,Q1,-0.6285131459579391,False
GRD,Grenada,2000,210.0,813848960.0,0.051641607,42028468.14967872,107466,340.0,35.2941176470588,11999.99999999999,306.79849783,98.24,Q1,-0.6319113194913728,False
GRD,Grenada,2001,230.0,698057540.0,0.05365901,37457076.5194354,107998,340.0,38.2352941176471,13000.000000000015,307.88359668,94.48,Q1,-0.6251149724245054,False
GRD,Grenada,2002,239.999994635582,763159200.0,0.062905197,48006679.8183624,108413,340.0,38.2352941176471,13000.000000000015,308.33459531000005,87.33,Q1,-0.621716800713994,False
GRD,Grenada,2003,250.0,644965200.0,0.05869749,37857838.377348,108896,340.0,35.2941176470588,11999.99999999999,309.07439406000003,81.84,Q1,-0.6183186253576379,False
GRD,Grenada,2004,230.000004172325,826376500.0,0.05014335,41437286.071275,109338,340.0,35.2941176470588,11999.99999999999,309.20639279,99.58,Q1,-0.625114971006677,False
GRD,Grenada,2005,250.0,969897150.0,0.02964079,28748517.7447485,109743,340.0,26.4705882352941,8999.999999999995,350.70459151,113.89,Q1,-0.6183186253576379,False
GRD,Grenada,2006,259.999990463257,955086140.0,0.03890555,37158151.574076995,110148,340.0,26.4705882352941,8999.999999999995,351.77249615,121.46,Q1,-0.614920455064955,False
GRD,Grenada,2007,280.000001192093,1018031000.0,0.035570824,36212201.527544,110530,340.0,26.4705882352941,8999.999999999995,355.34779633000005,215.63,Q1,-0.608124104352243,False
GRD,Grenada,2008,289.99999165535,1089364000.0,0.03767332,41039958.56848,110911,340.0,26.4705882352941,8999.999999999995,349.66649395,218.37,Q1,-0.6047259340595601,False
GRD,Grenada,2009,810.000002384186,1033271740.0,0.046264243000000004,47803534.864392824,111266,340.0,29.4117647058824,10000.000000000016,357.53429567,212.29,Q1,-0.42802090667516285,False
GRD,Grenada,2010,289.99999165535,1120484400.0,0.045130515,50568038.021466,111601,340.0,29.4117647058824,10000.000000000016,354.24859375,102.94,Q1,-0.6047259340595601,False
GRD,Grenada,2011,310.000002384186,1207105400.0,0.04447362,53684346.859547995,112095,340.0,29.4117647058824,10000.000000000016,354.701996275,80.9,Q1,-0.597929583346848,False
GRD,Grenada,2012,409.999996423721,1247053400.0,0.04832197,60260076.983198,112791,340.0,23.5294117647059,8000.0000000000055,355.89409542,70.84,Q1,-0.5639478500379804,False
GRD,Grenada,2013,319.999992847443,1287193200.0,0.048354554,62241653.0978328,113498,340.0,23.5294117647059,8000.0000000000055,344.30709755,82.67,Q1,-0.594531413054165,False
GRD,Grenada,2014,250.0,1397131400.0,0.061018920000000004,85251449.12608801,114148,340.0,23.5294117647059,8000.0000000000055,344.67418817,96.02,Q1,-0.6183186253576379,False
GRD,Grenada,2015,270.000010728836,1437422100.0,0.07428527,106779288.802467,114691,340.0,23.5294117647059,8000.0000000000055,344.43478870499996,116.64,Q1,-0.6115222746449259,False
GRD,Grenada,2016,280.000001192093,1515272000.0,0.062063265000000006,94042727.68308,115148,340.0,23.5294117647059,8000.0000000000055,345.03859636,114.63,Q1,-0.608124104352243,False
GRD,Grenada,2017,289.99999165535,1570981500.0,0.053715434,84385953.078471,115449,340.0,23.5294117647059,8000.0000000000055,344.49719352,119.27,Q1,-0.6047259340595601,False
GRD,Grenada,2018,319.999992847443,1666114300.0,0.052054396,86728573.5534628,115703,340.0,23.5294117647059,8000.0000000000055,344.65288979,115.22,Q1,-0.594531413054165,False
GRD,Grenada,2019,330.000013113022,1721965700.0,0.046795119999999996,80579591.56738399,115995,340.0,23.5294117647059,8000.0000000000055,345.32579594000003,115.59,Q1,-0.5911332326341359,False
GNB,Guinea-Bissau,1990,170.0,1656153600.0,0.5693605,942948441.7728001,973681,28120.0,20.5785917496444,578670.0000000005,169.63129685,32.0,Q1,-0.6455040136251076,False
GNB,Guinea-Bissau,1991,170.0,1668855700.0,0.512763,855727455.2990999,994641,28120.0,20.7130156472262,582450.0000000007,167.21659828,38.0,Q1,-0.6455040136251076,False
GNB,Guinea-Bissau,1992,180.0,1372153700.0,0.47834618,656364480.767866,1024365,28120.0,20.7130156472262,582450.0000000007,172.27869643999998,4.0,Q1,-0.6421058400916739,False
GNB,Guinea-Bissau,1993,180.0,1631598600.0,0.52844612,862211949.567432,1058754,28120.0,21.424253200569,602450.0000000003,173.46119714,25.0,Q1,-0.6421058400916739,False
GNB,Guinea-Bissau,1994,180.0,1819160700.0,0.52260197,950696965.566579,1092038,28120.0,21.7798719772404,612450.0000000001,176.137996,21.0,Q1,-0.6421058400916739,False
GNB,Guinea-Bissau,1995,180.0,1844326400.0,0.5179759,955316626.93376,1119951,28120.0,22.0801920341394,620895.0,175.00489757999998,17.0,Q1,-0.6421058400916739,False
GNB,Guinea-Bissau,1996,180.0,1942561200.0,0.54245186,1053745936.103832,1143542,28120.0,22.3805120910384,629339.9999999999,176.14919649,13.0,Q1,-0.6421058400916739,False
GNB,Guinea-Bissau,1997,200.0,2255576800.0,0.5364573,1210020640.07064,1165550,28120.0,22.6808321479374,637784.9999999998,176.0460966,9.0,Q1,-0.6353094930248064,False
GNB,Guinea-Bissau,1998,170.0,1894352400.0,0.61416256,1163440319.526144,1187478,28120.0,22.9811522048364,646229.9999999995,175.8493984,5.0,Q1,-0.6455040136251076,False
GNB,Guinea-Bissau,1999,190.0,2171164700.0,0.5504083,1195027071.54701,1210211,28120.0,23.2814722617354,654674.9999999994,175.80659798,1.0,Q1,-0.6387076665582402,False
GNB,Guinea-Bissau,2000,150.0,2128693100.0,0.41728672000000006,888275361.5856321,1234746,28120.0,23.5817923186344,663119.9999999993,176.26309897,41.5,Q1,-0.652300360691975,False
GNB,Guinea-Bissau,2001,150.0,2166905900.0,0.37507954,812762068.195286,1261281,28120.0,23.8821123755334,671564.9999999992,176.64439653,82.0,Q1,-0.652300360691975,False
GNB,Guinea-Bissau,2002,150.000005960464,2107252700.0,0.41831989999999997,881505738.73873,1289316,28120.0,24.1824324324324,680009.9999999991,177.34559961999997,82.0,Q1,-0.6523003586665059,False
GNB,Guinea-Bissau,2003,189.999997615814,2127944800.0,0.4234588,901096951.4742401,1318809,28120.0,24.4827524893314,688454.999999999,175.87869855999998,82.0,Q1,-0.638707667368428,False
GNB,Guinea-Bissau,2004,200.000002980232,2208872200.0,0.41991680000000003,927542545.8329601,1349570,28120.0,24.7830725462304,696899.9999999988,176.77989653,82.0,Q1,-0.6353094920120719,False
GNB,Guinea-Bissau,2005,209.999993443489,2212580000.0,0.44358288,981462608.6304001,1381590,28120.0,25.0833926031294,705344.9999999987,176.70239768,82.0,Q1,-0.631911321719389,False
GNB,Guinea-Bissau,2006,219.999998807907,2169001500.0,0.42260402999999996,916628774.9760449,1415315,28120.0,25.3837126600285,713790.0000000014,175.07039727999998,82.0,Q1,-0.6285131463630329,False
GNB,Guinea-Bissau,2007,230.000004172325,2167161300.0,0.43175694,935686931.374422,1450990,28120.0,25.6840327169275,722235.0000000013,172.00489904,82.0,Q1,-0.625114971006677,False
GNB,Guinea-Bissau,2008,219.999998807907,2175403500.0,0.46667717000000003,1015211148.988095,1488060,28120.0,25.9843527738265,730680.0000000012,176.97539727999998,82.0,Q1,-0.6285131463630329,False
GNB,Guinea-Bissau,2009,230.000004172325,2124892800.0,0.43999920000000003,934951132.0857601,1526384,28120.0,26.2846728307255,739125.000000001,176.80689694,82.0,Q1,-0.625114971006677,False
GNB,Guinea-Bissau,2010,239.999994635582,2264383200.0,0.45088047000000003,1020966161.476104,1566350,28120.0,26.5849928876245,747570.0000000009,178.65099786000002,82.0,Q1,-0.621716800713994,False
GNB,Guinea-Bissau,2011,239.999994635582,2450209800.0,0.45022457000000005,1103144653.6147861,1608084,28120.0,26.8852773826458,756013.9999999999,179.16869680999997,82.0,Q1,-0.621716800713994,False
GNB,Guinea-Bissau,2012,250.0,2423446300.0,0.46892498000000005,1136414507.758574,1651425,28120.0,27.1855618776671,764457.999999999,182.62589968,82.0,Q1,-0.6183186253576379,False
GNB,Guinea-Bissau,2013,250.0,2439162400.0,0.44135612,1076539252.913888,1695978,28120.0,27.4858463726885,772902.0000000006,176.74669688,82.0,Q1,-0.6183186253576379,False
GNB,Guinea-Bissau,2014,270.000010728836,2500372700.0,0.41132347,1028461975.257269,1741125,28120.0,27.7861308677098,781345.9999999997,179.64789822,82.0,Q1,-0.6115222746449259,False
GNB,Guinea-Bissau,2015,280.000001192093,2893131500.0,0.46788124000000003,1353641953.7030602,1786461,28120.0,28.0864153627312,789790.0000000013,180.58769920999998,82.0,Q1,-0.608124104352243,False
GNB,Guinea-Bissau,2016,310.000002384186,3160604700.0,0.4634836,1464888444.53292,1831899,28120.0,28.3865576102418,798229.9999999994,177.77419729000002,82.0,Q1,-0.597929583346848,False
GNB,Guinea-Bissau,2017,310.000002384186,3486709000.0,0.49157806,1713989646.00454,1877074,28120.0,28.6866998577525,806670.0000000003,180.80429862000003,82.0,Q1,-0.597929583346848,False
GNB,Guinea-Bissau,2018,319.999992847443,3420628500.0,0.30723703,1050943741.0733551,1922166,28120.0,28.9868421052632,815110.0000000012,180.90489746,82.0,Q1,-0.594531413054165,False
GNB,Guinea-Bissau,2019,330.000013113022,3554279200.0,0.3039658,1080379320.45136,1967704,28120.0,28.9868421052632,815110.0000000012,185.8790978,82.0,Q1,-0.5911332326341359,False
GUY,Guyana,1990,1170.0,2320958000.0,0.3812959,884971769.4722,749893,196850.0,5.12065024130048,1007999.9999999995,436.45729444000006,6.57,Q1,-0.3056866602817373,False
GUY,Guyana,1991,1140.0,2350490000.0,0.40522506999999997,952477474.7843,747869,196850.0,5.13013309626619,1009866.6999999996,501.24889783000003,49.9,Q1,-0.3158811808820384,False
GUY,Guyana,1992,1080.0,2560263000.0,0.43794666,1121258629.57158,749919,196850.0,5.13961544323089,1011733.3000000007,508.31179284000007,71.0,Q1,-0.3362702220826406,False
GUY,Guyana,1993,1090.0,2778905900.0,0.36678844,1019270559.967796,752970,196850.0,5.1490982981966,1013600.0000000008,505.74729192000007,104.39,Q1,-0.33287204854920693,False
GUY,Guyana,1994,1410.0,2884143000.0,0.37950348,1094542305.31764,755822,196850.0,5.15858115316231,1015466.7000000008,504.17538886,106.73,Q1,-0.22413049547932845,False
GUY,Guyana,1995,1530.0,3000723700.0,0.40858265000000005,1226043641.2638052,758395,196850.0,5.17822352044704,1019333.2999999998,511.0254878,143.57,Q1,-0.18335241307812403,False
GUY,Guyana,1996,1580.0,3199020800.0,0.3776896,1208236886.3436801,760536,196850.0,5.19278638557277,1022199.9999999998,504.96268411,180.42,Q1,-0.16636154541095552,False
GUY,Guyana,1997,1720.0,3404795000.0,0.36353325,1237756191.93375,762248,196850.0,5.20226924053848,1024066.6999999998,571.1792919600001,241.71,Q1,-0.11878711594288369,False
GUY,Guyana,1998,1750.0,3298844000.0,0.33905853,1118501197.3393202,763596,196850.0,5.21175158750318,1025933.300000001,556.20529158,422.12,Q1,-0.10859259534258257,False
GUY,Guyana,1999,1740.0,3371990500.0,0.3501395,1180667067.67475,764489,196850.0,5.22123444246888,1027799.9999999991,603.07229281,495.26,Q1,-0.11199076887601628,False
GUY,Guyana,2000,1660.0,3500221400.0,0.2998323,1049479432.87122,764837,196850.0,5.23579730759461,1030666.699999999,700.1767846700001,673.85,Q1,-0.13917615714348588,False
GUY,Guyana,2001,1640.0,3828634000.0,0.29737383,1138535556.24822,764484,196850.0,5.25543967487935,1034533.3,699.4803908299999,820.8,Q1,-0.1459725042103533,False
GUY,Guyana,2002,1620.00000476837,4006780200.0,0.30881664000000003,1237360398.582528,763657,196850.0,5.26492252984506,1036400.0,710.2634906300001,2669.82,Q1,-0.15276884965684584,False
GUY,Guyana,2003,1620.00000476837,4415214600.0,0.32112811999999996,1417849563.8945518,763107,196850.0,5.27440538481077,1038266.7000000001,695.69729368,2492.45,Q1,-0.15276884965684584,False
GUY,Guyana,2004,1669.99995708466,5013973500.0,0.31493732,1579087376.64102,762424,196850.0,5.28388773177546,1040133.2999999992,687.51538547,2242.76,Q1,-0.13577799819342942,False
GUY,Guyana,2005,1480.00001907349,5557102600.0,0.2888587,1605217432.8026202,760924,196850.0,5.29337058674117,1041999.9999999993,674.7267896999999,376.07,Q1,-0.20034327426378967,False
GUY,Guyana,2006,1330.00004291534,5928051700.0,0.34000267,2015553405.898039,758978,196850.0,5.29337058674117,1041999.9999999993,680.03529136,476.69,Q1,-0.25131586916342086,False
GUY,Guyana,2007,1610.00001430511,6353610000.0,0.30384743000000003,1930528069.7223003,756874,196850.0,5.29337058674117,1041999.9999999993,688.2745914,464.64,Q1,-0.1561670199495298,False
GUY,Guyana,2008,1600.00002384186,6847983600.0,0.31727564,2172698379.399504,754615,196850.0,5.29337058674117,1041999.9999999993,664.8485901800001,463.76,Q1,-0.15956519024221036,False
